Gender,Married,Dependents,Education,Self_Employed,Loan_Amount_Term,Credit_History,Loan_Status,TotalIncome,Loan_to_Income_Ratio,EMI,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban,Income_Per_Dependent,Loan_Term_Category,High_Risk_Flag
1,0,0,1,0,360.0,0.0,0,4166.0,0.0235237638022083,0.2722222222222222,0,1,0,4166.0,Standard,1
1,0,0,1,0,360.0,1.0,1,6000.0,0.0233333333333333,0.3888888888888889,1,0,0,6000.0,Standard,0
1,1,3,0,0,180.0,0.0,0,4611.0,0.0151810887009325,0.3888888888888889,0,0,1,1152.75,Short,1
1,1,0,1,0,360.0,1.0,1,12555.375,0.0065899832254972,0.3055555555555556,0,1,0,12555.375,Standard,0
0,1,2,0,0,360.0,1.0,1,3127.0,0.0313399424368404,0.2722222222222222,0,1,0,1042.3333333333333,Standard,1
1,1,0,1,0,360.0,1.0,0,6784.0,0.0162146226415094,0.3055555555555556,0,0,1,6784.0,Standard,0
1,1,1,1,1,360.0,1.0,1,5529.0,0.0293000542593597,0.45,0,1,0,2764.5,Standard,1
1,1,1,0,0,180.0,0.0,0,4153.0,0.0272092463279556,0.6277777777777778,1,0,0,2076.5,Short,1
1,1,3,1,0,360.0,1.0,1,4691.0,0.0213174163291409,0.2777777777777778,0,1,0,1172.75,Standard,0
0,0,0,1,1,360.0,1.0,1,2500.0,0.0372,0.2583333333333333,0,0,1,2500.0,Standard,1
1,0,2,1,0,360.0,1.0,1,10180.0,0.0159135559921414,0.45,1,0,0,3393.3333333333335,Standard,0
1,1,2,1,1,360.0,1.0,1,12555.375,0.0085523690062147,0.4166666666666667,1,0,0,4185.125,Standard,0
1,1,2,1,0,300.0,1.0,1,8450.0,0.0272189349112426,0.7666666666666667,0,1,0,2816.6666666666665,Standard,0
1,1,2,1,0,360.0,0.0,0,4745.0,0.0278187565858798,0.3666666666666666,0,1,0,1581.6666666666667,Standard,1
1,1,1,1,1,360.0,1.0,1,12555.375,0.0045461753977903,0.2388888888888889,0,1,0,6277.6875,Standard,0
1,1,2,1,0,360.0,1.0,0,4550.0,0.0281318681318681,0.3555555555555555,0,0,1,1516.6666666666667,Standard,0
0,0,0,0,0,360.0,1.0,1,4350.0,0.0354022988505747,0.4277777777777777,1,0,0,4350.0,Standard,1
1,1,3,0,0,360.0,1.0,1,3095.0,0.0365105008077544,0.3138888888888889,1,0,0,773.75,Standard,1
1,1,0,1,0,360.0,1.0,1,5233.0,0.0244601566978788,0.3555555555555555,0,1,0,5233.0,Standard,0
1,1,0,1,0,360.0,1.0,1,10833.0,0.0216006646358349,0.65,0,1,0,10833.0,Standard,0
1,1,2,1,0,360.0,1.0,1,8333.0,0.0295211808472338,0.6833333333333333,0,1,0,2777.6666666666665,Standard,1
1,1,1,0,0,360.0,1.0,1,4394.0,0.0298133818843878,0.3638888888888889,1,0,0,2197.0,Standard,1
1,0,2,1,0,360.0,0.0,0,3547.0,0.0225542712151113,0.2222222222222222,1,0,0,1182.3333333333333,Standard,1
1,1,1,1,0,360.0,1.0,0,12555.375,0.0272732231495118,1.3888888888888888,0,0,1,6277.6875,Standard,0
1,1,2,1,1,360.0,1.0,1,6666.0,0.024002400240024,0.4444444444444444,0,1,0,2222.0,Standard,0
1,0,0,1,0,360.0,1.0,0,2435.0,0.0308008213552361,0.2083333333333333,0,0,1,2435.0,Standard,1
1,0,0,0,0,360.0,1.0,1,5484.0,0.0175054704595186,0.2666666666666666,0,1,0,5484.0,Standard,0
1,1,1,0,0,360.0,1.0,1,6464.0,0.0287747524752475,0.5166666666666667,0,0,1,3232.0,Standard,1
1,0,0,0,0,360.0,1.0,1,3691.0,0.0298022216201571,0.3055555555555556,1,0,0,3691.0,Standard,1
0,0,0,0,1,360.0,1.0,1,12555.375,0.0130336557956322,0.625,0,1,0,12555.375,Standard,0
1,1,0,1,0,360.0,0.0,0,5754.0,0.0206812652068126,0.3305555555555555,1,0,0,5754.0,Standard,1
0,1,1,1,0,84.0,1.0,1,4239.0,0.0247699929228591,1.25,0,1,0,2119.5,Short,0
1,1,0,0,0,360.0,1.0,1,4300.0,0.0248837209302325,0.2972222222222222,1,0,0,4300.0,Standard,0
1,1,0,1,0,12.0,1.0,1,7482.0,0.0148356054530874,9.25,0,0,1,7482.0,Short,0
1,1,1,1,1,360.0,1.0,1,2895.0,0.0328151986183074,0.2638888888888889,0,1,0,1447.5,Standard,1
1,0,0,1,0,360.0,0.0,0,10699.0,0.0195345359379381,0.5805555555555556,1,0,0,10699.0,Standard,1
0,0,0,1,0,480.0,1.0,1,4328.0,0.0261090573012939,0.2354166666666666,1,0,0,4328.0,Extended,0
0,0,0,1,0,360.0,1.0,1,3159.0,0.0316555872111427,0.2777777777777778,0,1,0,3159.0,Standard,1
1,1,2,1,0,360.0,1.0,1,10489.0,0.0198302984078558,0.5777777777777777,0,1,0,3496.3333333333335,Standard,0
1,1,1,0,0,360.0,1.0,0,9352.0,0.0147562018819503,0.3833333333333333,1,0,0,4676.0,Standard,0
1,1,0,0,0,300.0,1.0,1,5297.0,0.0234094770624882,0.4133333333333333,0,1,0,5297.0,Standard,0
1,1,2,1,0,360.0,1.0,1,7926.0,0.0306585919757759,0.675,1,0,0,2642.0,Standard,1
1,1,0,1,0,360.0,1.0,1,12555.375,0.0174545454545454,1.3333333333333333,0,0,1,12555.375,Standard,0
1,0,0,1,0,360.0,1.0,0,3583.0,0.026793190064192,0.2666666666666666,0,0,1,3583.0,Standard,0
1,1,0,1,1,360.0,1.0,1,5492.0,0.0342316096139839,0.5222222222222223,0,0,1,5492.0,Standard,1
0,0,1,1,0,360.0,1.0,1,12555.375,0.003016136329362,0.1111111111111111,0,0,1,6277.6875,Standard,0
1,0,0,0,0,360.0,1.0,0,4885.0,0.0204708290685772,0.2777777777777778,1,0,0,4885.0,Standard,0
1,1,1,1,0,360.0,1.0,1,8069.0,0.0309827735778906,0.6944444444444444,0,1,0,4034.5,Standard,1
1,1,2,1,0,360.0,1.0,1,5318.0,0.027830011282437,0.4111111111111111,0,0,1,1772.6666666666667,Standard,0
1,1,0,1,0,180.0,1.0,0,8796.0,0.0079581628012733,0.3888888888888889,0,1,0,8796.0,Short,0
1,0,0,1,0,360.0,1.0,0,9481.0,0.0328024469992616,0.8638888888888889,1,0,0,9481.0,Standard,1
1,1,3,1,0,360.0,1.0,1,6894.0,0.0217580504786771,0.4166666666666667,1,0,0,1723.5,Standard,0
0,1,2,1,0,480.0,1.0,1,3663.0,0.0308490308490308,0.2354166666666666,0,1,0,1221.0,Extended,1
1,1,0,0,0,360.0,0.0,0,4874.0,0.025235945835043,0.3416666666666667,0,1,0,4874.0,Standard,1
1,0,0,1,0,360.0,1.0,0,6598.0,0.0280387996362534,0.5138888888888888,0,1,0,6598.0,Standard,0
0,0,0,0,0,360.0,1.0,0,3400.0,0.0279411764705882,0.2638888888888889,1,0,0,3400.0,Standard,0
1,1,2,0,0,360.0,1.0,1,3934.0,0.0114387391967463,0.125,0,1,0,1311.3333333333333,Standard,0
1,0,0,1,0,360.0,1.0,1,2500.0,0.022,0.1527777777777778,0,1,0,2500.0,Standard,0
1,1,3,1,1,360.0,1.0,1,7101.0,0.014082523588227,0.2777777777777778,1,0,0,1775.25,Standard,0
1,1,2,1,1,360.0,1.0,1,12555.375,0.0317586343787217,1.3333333333333333,1,0,0,4185.125,Standard,1
1,0,0,1,0,360.0,1.0,0,6767.0,0.0189153243682577,0.3555555555555555,0,1,0,6767.0,Standard,0
1,1,2,1,1,360.0,1.0,1,12555.375,0.0228571428571428,1.1111111111111112,1,0,0,4185.125,Standard,0
1,1,0,1,0,360.0,1.0,1,3775.0,0.0291390728476821,0.3055555555555556,0,1,0,3775.0,Standard,1
1,1,1,0,0,360.0,0.0,1,6715.0,0.02397617274758,0.4472222222222222,0,1,0,3357.5,Standard,1
1,0,1,0,0,360.0,1.0,1,3981.0,0.0236121577493092,0.2611111111111111,0,1,0,1990.5,Standard,0
1,0,0,0,0,360.0,1.0,1,6783.0,0.0191655609612265,0.3611111111111111,0,1,0,6783.0,Standard,0
1,1,0,1,0,360.0,1.0,1,6525.0,0.033103448275862,0.6,1,0,0,6525.0,Standard,1
1,1,3,1,0,360.0,1.0,1,4281.0,0.0233590282644241,0.2777777777777778,0,0,1,1070.25,Standard,0
1,0,2,1,0,360.0,0.0,0,3588.0,0.0306577480490523,0.3055555555555556,1,0,0,1196.0,Standard,1
1,0,1,1,0,360.0,1.0,0,11250.0,0.0174222222222222,0.5444444444444444,0,1,0,5625.0,Standard,0
0,0,0,0,1,360.0,1.0,1,12555.375,0.0068813652628681,0.3472222222222222,0,0,1,12555.375,Standard,0
1,0,0,0,0,360.0,1.0,1,4592.0,0.0274390243902439,0.35,1,0,0,4592.0,Standard,0
1,1,0,1,0,360.0,1.0,1,10039.0,0.0322741308895308,0.9,0,0,1,10039.0,Standard,1
1,0,2,1,0,360.0,1.0,1,3617.0,0.0295825269560409,0.2972222222222222,0,1,0,1205.6666666666667,Standard,1
1,1,0,0,0,360.0,1.0,0,3453.0,0.0191138140747176,0.1833333333333333,1,0,0,3453.0,Standard,0
1,1,3,1,0,180.0,1.0,1,6417.0,0.0244662614929094,0.8722222222222222,1,0,0,1604.25,Short,0
0,1,1,1,0,180.0,1.0,1,7453.0,0.0187843821280021,0.7777777777777778,0,1,0,3726.5,Short,0
0,0,0,1,0,360.0,0.0,0,2138.0,0.0463049579045837,0.275,0,1,0,2138.0,Standard,1
0,0,1,1,0,360.0,1.0,1,3652.0,0.026013143483023,0.2638888888888889,0,1,0,1826.0,Standard,0
1,1,1,0,0,360.0,1.0,1,4763.0,0.026873819021625,0.3555555555555555,0,0,1,2381.5,Standard,0
0,1,0,0,0,360.0,1.0,1,3680.0,0.0277173913043478,0.2833333333333333,0,1,0,3680.0,Standard,0
1,1,0,1,0,360.0,1.0,1,4718.0,0.032852903772785,0.4305555555555556,1,0,0,4718.0,Standard,1
1,0,0,0,0,36.0,1.0,0,3358.0,0.0238237045860631,2.2222222222222223,0,1,0,3358.0,Short,0
1,0,0,1,0,360.0,1.0,1,4309.0,0.0336504989556741,0.4027777777777778,1,0,0,4309.0,Standard,1
0,0,0,1,0,360.0,0.0,0,5000.0,0.0206,0.2861111111111111,0,1,0,5000.0,Standard,1
1,1,0,1,0,360.0,1.0,1,4801.0,0.0229118933555509,0.3055555555555556,1,0,0,4801.0,Standard,0
1,1,2,1,1,360.0,0.0,0,6633.0,0.019297452133273,0.3555555555555555,1,0,0,2211.0,Standard,1
1,1,1,0,0,360.0,1.0,1,4867.0,0.0262995685227039,0.3555555555555555,1,0,0,2433.5,Standard,0
1,1,1,1,0,360.0,1.0,1,6583.0,0.0240012152514051,0.4388888888888889,0,0,1,3291.5,Standard,0
1,1,0,0,0,360.0,0.0,0,4787.0,0.0378107374138291,0.5027777777777778,0,0,1,4787.0,Standard,1
1,1,0,1,0,180.0,0.0,0,7859.0,0.0167960300292658,0.7333333333333333,1,0,0,7859.0,Short,1
1,1,1,1,0,360.0,1.0,1,6500.0,0.004,0.0722222222222222,0,1,0,3250.0,Standard,0
0,0,0,1,0,360.0,1.0,1,4292.0,0.0195712954333644,0.2333333333333333,0,0,1,4292.0,Standard,0
1,1,3,1,1,360.0,1.0,1,10139.0,0.0256435545911825,0.7222222222222222,0,1,0,2534.75,Standard,0
1,1,0,1,0,360.0,1.0,1,6556.0,0.0247101891397193,0.45,0,1,0,6556.0,Standard,0
0,1,0,1,0,360.0,1.0,1,6486.0,0.0280604378661732,0.5055555555555555,0,1,0,6486.0,Standard,0
1,1,2,0,0,360.0,1.0,1,3917.0,0.0275721215215726,0.3,0,1,0,1305.6666666666667,Standard,0
0,1,1,1,1,360.0,1.0,1,12555.375,0.0307944980496817,1.6666666666666667,0,1,0,6277.6875,Standard,1
1,1,0,1,0,360.0,1.0,1,7977.0,0.0264510467594333,0.5861111111111111,1,0,0,7977.0,Standard,0
1,0,0,0,1,360.0,1.0,1,5800.0,0.0227586206896551,0.3666666666666666,0,1,0,5800.0,Standard,0
1,1,2,1,0,360.0,0.0,0,8799.0,0.0293215138083873,0.7166666666666667,0,0,1,2933.0,Standard,1
1,1,0,0,0,360.0,1.0,1,4467.0,0.0268636668905305,0.3333333333333333,1,0,0,4467.0,Standard,0
1,0,0,1,0,360.0,1.0,1,3333.0,0.021002100210021,0.1944444444444444,0,0,1,3333.0,Standard,0
1,1,3,1,0,360.0,0.0,0,5900.0,0.0208474576271186,0.3416666666666667,1,0,0,1475.0,Standard,1
0,0,0,1,0,360.0,1.0,0,2378.0,0.0037846930193439,0.025,0,0,1,2378.0,Standard,0
1,1,0,1,0,360.0,0.0,0,5230.0,0.0198852772466539,0.2888888888888888,0,0,1,5230.0,Standard,1
1,1,1,1,0,360.0,1.0,1,5167.0,0.035997677569189,0.5166666666666667,0,0,1,2583.5,Standard,1
1,1,0,1,0,360.0,0.0,0,6567.0,0.0251256281407035,0.4583333333333333,0,0,1,6567.0,Standard,1
1,1,2,1,0,360.0,1.0,1,12555.375,0.016500660026401,0.7638888888888888,0,0,1,4185.125,Standard,0
1,1,2,0,0,480.0,1.0,0,7750.0,0.0241290322580645,0.3895833333333333,0,1,0,2583.3333333333335,Extended,0
1,1,3,1,0,360.0,1.0,0,6406.0,0.0234155479238214,0.4166666666666667,0,1,0,1601.5,Standard,0
1,1,2,1,0,84.0,1.0,1,3620.0,0.0298342541436464,1.2857142857142858,0,0,1,1206.6666666666667,Short,1
1,1,0,1,0,360.0,0.0,0,5297.0,0.0256749103265999,0.3777777777777777,0,1,0,5297.0,Standard,1
1,0,0,1,0,360.0,1.0,1,5968.0,0.0184316353887399,0.3055555555555556,0,0,1,5968.0,Standard,0
1,1,1,1,0,360.0,1.0,1,4014.0,0.0266567015445939,0.2972222222222222,1,0,0,2007.0,Standard,0
1,0,0,1,0,360.0,1.0,1,6099.0,0.0263977701262502,0.4472222222222222,0,0,1,6099.0,Standard,0
1,1,2,1,0,360.0,1.0,1,6540.0,0.0313455657492354,0.5694444444444444,0,1,0,2180.0,Standard,1
1,0,0,1,0,360.0,1.0,0,12555.375,0.0025229164914641,0.25,0,0,1,12555.375,Standard,0
0,1,0,1,0,360.0,1.0,1,3166.0,0.0113708149084017,0.1,0,1,0,3166.0,Standard,0
1,1,1,1,0,360.0,1.0,0,1880.0,0.0324468085106382,0.1694444444444444,1,0,0,940.0,Standard,1
1,1,1,1,0,360.0,0.0,0,4704.0,0.0310374149659863,0.4055555555555555,1,0,0,2352.0,Standard,1
1,1,1,1,0,84.0,1.0,0,7283.0,0.0236166414938898,2.0476190476190474,1,0,0,3641.5,Short,0
1,1,0,1,0,360.0,1.0,1,3819.0,0.0272322597538622,0.2888888888888888,0,0,1,3819.0,Standard,0
0,0,0,0,0,360.0,1.0,1,2165.0,0.0323325635103926,0.1944444444444444,0,1,0,2165.0,Standard,1
1,0,0,1,0,360.0,1.0,1,4750.0,0.0197894736842105,0.2611111111111111,0,1,0,4750.0,Standard,0
1,1,2,1,1,360.0,0.0,0,2726.0,0.0388848129126925,0.2944444444444444,0,1,0,908.6666666666666,Standard,1
1,1,0,1,0,180.0,1.0,1,6416.0,0.0087281795511221,0.3111111111111111,0,1,0,6416.0,Short,0
1,1,2,1,1,240.0,1.0,0,6000.0,0.0341666666666666,0.8541666666666666,0,1,0,2000.0,Standard,1
1,0,3,1,1,360.0,1.0,1,9357.0,0.0312065833066153,0.8111111111111111,0,1,0,2339.25,Standard,1
1,1,0,1,0,180.0,1.0,1,7159.0,0.0198351725101271,0.7888888888888889,1,0,0,7159.0,Short,0
1,1,0,1,1,360.0,1.0,1,12555.375,0.0161290322580645,0.7222222222222222,0,0,1,12555.375,Standard,0
1,0,0,0,0,360.0,1.0,1,3833.0,0.0286981476650143,0.3055555555555556,1,0,0,3833.0,Standard,1
1,1,2,0,1,360.0,1.0,0,7383.0,0.0253284572666937,0.5194444444444445,1,0,0,2461.0,Standard,0
1,0,0,1,0,360.0,0.0,0,2987.0,0.0294609976565115,0.2444444444444444,0,1,0,2987.0,Standard,1
1,1,0,1,1,360.0,1.0,1,9963.0,0.01806684733514,0.5,1,0,0,9963.0,Standard,0
1,1,2,1,0,360.0,1.0,1,5780.0,0.0332179930795847,0.5333333333333333,0,0,1,1926.6666666666667,Standard,1
0,0,3,1,0,180.0,1.0,0,12555.375,0.0083168975595846,1.9444444444444444,0,0,1,3138.84375,Short,0
1,1,0,0,0,360.0,1.0,1,5686.0,0.0272599366865986,0.4305555555555556,1,0,0,5686.0,Standard,0
1,1,3,1,0,360.0,1.0,1,5703.0,0.0224443275469051,0.3555555555555555,0,0,1,1425.75,Standard,0
1,0,0,1,0,360.0,1.0,1,7977.0,0.0215619907233295,0.4777777777777778,1,0,0,7977.0,Standard,0
0,1,1,1,0,360.0,1.0,1,12000.0,0.0413333333333333,1.3777777777777778,0,1,0,6000.0,Standard,1
1,1,0,0,0,180.0,1.0,0,6200.0,0.0206451612903225,0.7111111111111111,0,0,1,6200.0,Short,0
1,1,1,1,0,360.0,1.0,1,5900.0,0.029322033898305,0.4805555555555555,0,1,0,2950.0,Standard,1
1,1,2,0,0,360.0,1.0,1,5398.0,0.0290848462393479,0.4361111111111111,1,0,0,1799.3333333333333,Standard,1
1,1,0,1,0,360.0,1.0,1,5182.0,0.0208413739868776,0.3,1,0,0,5182.0,Standard,0
0,0,0,1,0,360.0,1.0,1,2900.0,0.0244827586206896,0.1972222222222222,1,0,0,2900.0,Standard,0
1,1,3,1,0,180.0,1.0,1,4106.0,0.0097418412079883,0.2222222222222222,1,0,0,1026.5,Short,0
1,1,1,1,0,360.0,1.0,1,8312.0,0.0304379210779595,0.7027777777777777,0,0,1,4156.0,Standard,1
1,1,2,1,0,360.0,1.0,1,7583.0,0.0246604246340498,0.5194444444444445,0,0,1,2527.6666666666665,Standard,0
0,0,0,1,1,360.0,0.0,0,4583.0,0.0290202923849007,0.3694444444444444,0,1,0,4583.0,Standard,1
