Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,TotalIncome,Loan_to_Income_Ratio,EMI,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban
1,1,2,0,0,4652.0,0.0,110.0,360.0,1.0,1,4652.0,0.023645743766122097,0.3055555555555556,1,0,0
1,1,0,1,0,3539.0,1376.0,55.0,360.0,1.0,0,4915.0,0.011190233977619531,0.1527777777777778,1,0,0
1,1,2,1,0,3340.0,1710.0,150.0,360.0,0.0,0,5050.0,0.0297029702970297,0.4166666666666667,1,0,0
1,0,1,0,1,2769.0,1542.0,190.0,360.0,1.0,0,4311.0,0.04407330085826954,0.5277777777777778,0,1,0
1,1,2,0,0,2309.0,1255.0,125.0,360.0,0.0,0,3564.0,0.035072951739618406,0.3472222222222222,1,0,0
1,1,2,0,0,1958.0,1456.0,60.0,300.0,1.0,1,3414.0,0.01757469244288225,0.2,0,0,1
1,1,0,1,0,3948.0,1733.0,149.0,360.0,0.0,0,5681.0,0.02622777679985918,0.41388888888888886,1,0,0
1,1,0,1,0,2483.0,2466.0,90.0,180.0,0.0,1,4949.0,0.018185492018589614,0.5,1,0,0
1,0,0,1,1,7085.0,0.0,84.0,360.0,1.0,1,7085.0,0.011856033874382499,0.23333333333333334,0,1,0
1,1,2,1,0,3859.0,0.0,96.0,360.0,1.0,1,3859.0,0.024876911116869654,0.26666666666666666,0,1,0
1,1,0,1,0,4301.0,0.0,118.0,360.0,1.0,1,4301.0,0.027435480120902116,0.3277777777777778,0,0,1
1,1,0,1,0,3708.0,2569.0,173.0,360.0,1.0,0,6277.0,0.027560936753226063,0.48055555555555557,0,0,1
1,0,2,1,0,4354.0,0.0,136.0,360.0,1.0,1,4354.0,0.03123564538355535,0.37777777777777777,1,0,0
1,1,0,1,0,8334.0,0.0,160.0,360.0,1.0,0,8334.0,0.01919846412287017,0.4444444444444444,0,1,0
1,1,0,1,1,2083.0,4083.0,160.0,360.0,1.0,1,6166.0,0.025948751216347713,0.4444444444444444,0,1,0
1,1,3,1,0,7740.0,0.0,128.0,180.0,1.0,1,7740.0,0.016537467700258397,0.7111111111111111,0,0,1
1,1,0,1,0,3015.0,2188.0,153.0,360.0,1.0,1,5203.0,0.02940611185854315,0.425,1,0,0
0,0,1,0,0,5191.0,0.0,132.0,360.0,1.0,1,5191.0,0.025428626468888462,0.36666666666666664,0,1,0
1,0,0,1,0,4166.0,0.0,98.0,360.0,0.0,0,4166.0,0.023523763802208355,0.2722222222222222,0,1,0
1,0,0,1,0,6000.0,0.0,140.0,360.0,1.0,1,6000.0,0.023333333333333334,0.3888888888888889,1,0,0
1,1,3,0,0,2947.0,1664.0,70.0,180.0,0.0,0,4611.0,0.015181088700932552,0.3888888888888889,0,0,1
1,1,0,1,0,10171.25,0.0,110.0,360.0,1.0,1,12555.375,0.006589983225497244,0.3055555555555556,0,1,0
0,1,2,0,0,210.0,2917.0,98.0,360.0,1.0,1,3127.0,0.03133994243684042,0.2722222222222222,0,1,0
1,1,0,1,0,4333.0,2451.0,110.0,360.0,1.0,0,6784.0,0.016214622641509434,0.3055555555555556,0,0,1
1,1,1,1,1,3450.0,2079.0,162.0,360.0,1.0,1,5529.0,0.02930005425935974,0.45,0,1,0
1,1,1,0,0,2653.0,1500.0,113.0,180.0,0.0,0,4153.0,0.027209246327955693,0.6277777777777778,1,0,0
1,1,3,1,0,4691.0,0.0,100.0,360.0,1.0,1,4691.0,0.021317416329140908,0.2777777777777778,0,1,0
0,0,0,1,1,2500.0,0.0,93.0,360.0,1.0,1,2500.0,0.0372,0.25833333333333336,0,0,1
1,0,2,1,0,5532.0,4648.0,162.0,360.0,1.0,1,10180.0,0.015913555992141455,0.45,1,0,0
1,1,2,1,1,10171.25,1014.0,150.0,360.0,1.0,1,12555.375,0.008552369006214722,0.4166666666666667,1,0,0
1,1,2,1,0,6700.0,1750.0,230.0,300.0,1.0,1,8450.0,0.027218934911242602,0.7666666666666667,0,1,0
1,1,2,1,0,2873.0,1872.0,132.0,360.0,0.0,0,4745.0,0.027818756585879872,0.36666666666666664,0,1,0
1,1,1,1,1,10171.25,2250.0,86.0,360.0,1.0,1,12555.375,0.004546175397790347,0.2388888888888889,0,1,0
1,1,2,1,0,2947.0,1603.0,128.0,360.0,1.0,0,4550.0,0.028131868131868132,0.35555555555555557,0,0,1
0,0,0,0,0,4350.0,0.0,154.0,360.0,1.0,1,4350.0,0.035402298850574714,0.42777777777777776,1,0,0
1,1,3,0,0,3095.0,0.0,113.0,360.0,1.0,1,3095.0,0.03651050080775444,0.3138888888888889,1,0,0
1,1,0,1,0,2083.0,3150.0,128.0,360.0,1.0,1,5233.0,0.024460156697878845,0.35555555555555557,0,1,0
1,1,0,1,0,10171.25,0.0,234.0,360.0,1.0,1,10833.0,0.02160066463583495,0.65,0,1,0
1,1,2,1,0,8333.0,0.0,246.0,360.0,1.0,1,8333.0,0.029521180847233888,0.6833333333333333,0,1,0
1,1,1,0,0,1958.0,2436.0,131.0,360.0,1.0,1,4394.0,0.029813381884387802,0.3638888888888889,1,0,0
1,0,2,1,0,3547.0,0.0,80.0,360.0,0.0,0,3547.0,0.02255427121511136,0.2222222222222222,1,0,0
1,1,1,1,0,10171.25,0.0,261.5,360.0,1.0,0,12555.375,0.02727322314951181,1.3888888888888888,0,0,1
1,1,2,1,1,4583.0,2083.0,160.0,360.0,1.0,1,6666.0,0.024002400240024,0.4444444444444444,0,1,0
1,0,0,1,0,2435.0,0.0,75.0,360.0,1.0,0,2435.0,0.030800821355236138,0.20833333333333334,0,0,1
1,0,0,0,0,2699.0,2785.0,96.0,360.0,1.0,1,5484.0,0.0175054704595186,0.26666666666666666,0,1,0
1,1,1,0,0,5333.0,1131.0,186.0,360.0,1.0,1,6464.0,0.028774752475247526,0.5166666666666667,0,0,1
1,0,0,0,0,3691.0,0.0,110.0,360.0,1.0,1,3691.0,0.029802221620157138,0.3055555555555556,1,0,0
0,0,0,0,1,10171.25,0.0,225.0,360.0,1.0,1,12555.375,0.013033655795632277,0.625,0,1,0
1,1,0,1,0,3597.0,2157.0,119.0,360.0,0.0,0,5754.0,0.02068126520681265,0.33055555555555555,1,0,0
0,1,1,1,0,3326.0,913.0,105.0,84.0,1.0,1,4239.0,0.024769992922859165,1.25,0,1,0
1,1,0,0,0,2600.0,1700.0,107.0,360.0,1.0,1,4300.0,0.02488372093023256,0.2972222222222222,1,0,0
1,1,0,1,0,4625.0,2857.0,111.0,12.0,1.0,1,7482.0,0.01483560545308741,9.25,0,0,1
1,1,1,1,1,2895.0,0.0,95.0,360.0,1.0,1,2895.0,0.03281519861830743,0.2638888888888889,0,1,0
1,0,0,1,0,6283.0,4416.0,209.0,360.0,0.0,0,10699.0,0.019534535937938125,0.5805555555555556,1,0,0
0,0,0,1,0,645.0,3683.0,113.0,480.0,1.0,1,4328.0,0.0261090573012939,0.23541666666666666,1,0,0
0,0,0,1,0,3159.0,0.0,100.0,360.0,1.0,1,3159.0,0.03165558721114277,0.2777777777777778,0,1,0
1,1,2,1,0,4865.0,5624.0,208.0,360.0,1.0,1,10489.0,0.01983029840785585,0.5777777777777777,0,1,0
1,1,1,0,0,4050.0,5302.0,138.0,360.0,1.0,0,9352.0,0.014756201881950384,0.38333333333333336,1,0,0
1,1,0,0,0,3814.0,1483.0,124.0,300.0,1.0,1,5297.0,0.0234094770624882,0.41333333333333333,0,1,0
1,1,2,1,0,3510.0,4416.0,243.0,360.0,1.0,1,7926.0,0.030658591975775928,0.675,1,0,0
1,1,0,1,0,10171.25,5743.125,261.5,360.0,1.0,1,12555.375,0.017454545454545455,1.3333333333333333,0,0,1
1,0,0,1,0,3583.0,0.0,96.0,360.0,1.0,0,3583.0,0.026793190064192018,0.26666666666666666,0,0,1
1,1,0,1,1,2479.0,3013.0,188.0,360.0,1.0,1,5492.0,0.03423160961398398,0.5222222222222223,0,0,1
0,0,1,1,0,10171.25,0.0,40.0,360.0,1.0,1,12555.375,0.003016136329362087,0.1111111111111111,0,0,1
1,0,0,0,0,3598.0,1287.0,100.0,360.0,1.0,0,4885.0,0.02047082906857728,0.2777777777777778,1,0,0
1,1,1,1,0,6065.0,2004.0,250.0,360.0,1.0,1,8069.0,0.030982773577890692,0.6944444444444444,0,1,0
1,1,2,1,0,3283.0,2035.0,148.0,360.0,1.0,1,5318.0,0.027830011282437006,0.4111111111111111,0,0,1
1,1,0,1,0,2130.0,5743.125,70.0,180.0,1.0,0,8796.0,0.007958162801273306,0.3888888888888889,0,1,0
1,0,0,1,0,5815.0,3666.0,261.5,360.0,1.0,0,9481.0,0.03280244699926168,0.8638888888888889,1,0,0
1,1,3,1,0,3466.0,3428.0,150.0,360.0,1.0,1,6894.0,0.02175805047867711,0.4166666666666667,1,0,0
0,1,2,1,0,2031.0,1632.0,113.0,480.0,1.0,1,3663.0,0.03084903084903085,0.23541666666666666,0,1,0
1,1,0,0,0,3074.0,1800.0,123.0,360.0,0.0,0,4874.0,0.025235945835043086,0.3416666666666667,0,1,0
1,0,0,1,0,4683.0,1915.0,185.0,360.0,1.0,0,6598.0,0.02803879963625341,0.5138888888888888,0,1,0
0,0,0,0,0,3400.0,0.0,95.0,360.0,1.0,0,3400.0,0.027941176470588237,0.2638888888888889,1,0,0
1,1,2,0,0,2192.0,1742.0,45.0,360.0,1.0,1,3934.0,0.011438739196746314,0.125,0,1,0
1,0,0,1,0,2500.0,0.0,55.0,360.0,1.0,1,2500.0,0.022,0.1527777777777778,0,1,0
1,1,3,1,1,5677.0,1424.0,100.0,360.0,1.0,1,7101.0,0.01408252358822701,0.2777777777777778,1,0,0
1,1,2,1,1,7948.0,5743.125,261.5,360.0,1.0,1,12555.375,0.031758634378721715,1.3333333333333333,1,0,0
1,0,0,1,0,4680.0,2087.0,128.0,360.0,1.0,0,6767.0,0.01891532436825772,0.35555555555555557,0,1,0
1,1,2,1,1,10171.25,0.0,261.5,360.0,1.0,1,12555.375,0.022857142857142857,1.1111111111111112,1,0,0
1,1,0,1,0,3775.0,0.0,110.0,360.0,1.0,1,3775.0,0.02913907284768212,0.3055555555555556,0,1,0
1,1,1,0,0,5285.0,1430.0,161.0,360.0,0.0,1,6715.0,0.023976172747580043,0.44722222222222224,0,1,0
1,0,1,0,0,2679.0,1302.0,94.0,360.0,1.0,1,3981.0,0.02361215774930922,0.2611111111111111,0,1,0
1,0,0,0,0,6783.0,0.0,130.0,360.0,1.0,1,6783.0,0.019165560961226596,0.3611111111111111,0,1,0
1,1,0,1,0,1025.0,5500.0,216.0,360.0,1.0,1,6525.0,0.03310344827586207,0.6,1,0,0
1,1,3,1,0,4281.0,0.0,100.0,360.0,1.0,1,4281.0,0.023359028264424198,0.2777777777777778,0,0,1
1,0,2,1,0,3588.0,0.0,110.0,360.0,0.0,0,3588.0,0.030657748049052396,0.3055555555555556,1,0,0
1,0,1,1,0,10171.25,0.0,196.0,360.0,1.0,0,11250.0,0.01742222222222222,0.5444444444444444,0,1,0
0,0,0,0,1,10171.25,0.0,125.0,360.0,1.0,1,12555.375,0.006881365262868153,0.3472222222222222,0,0,1
1,0,0,0,0,2550.0,2042.0,126.0,360.0,1.0,1,4592.0,0.027439024390243903,0.35,1,0,0
1,1,0,1,0,6133.0,3906.0,261.5,360.0,1.0,1,10039.0,0.03227413088953083,0.9,0,0,1
1,0,2,1,0,3617.0,0.0,107.0,360.0,1.0,1,3617.0,0.029582526956040918,0.2972222222222222,0,1,0
1,1,0,0,0,2917.0,536.0,66.0,360.0,1.0,0,3453.0,0.019113814074717638,0.18333333333333332,1,0,0
1,1,3,1,0,6417.0,0.0,157.0,180.0,1.0,1,6417.0,0.02446626149290946,0.8722222222222222,1,0,0
0,1,1,1,0,4608.0,2845.0,140.0,180.0,1.0,1,7453.0,0.018784382128002146,0.7777777777777778,0,1,0
0,0,0,1,0,2138.0,0.0,99.0,360.0,0.0,0,2138.0,0.04630495790458372,0.275,0,1,0
0,0,1,1,0,3652.0,0.0,95.0,360.0,1.0,1,3652.0,0.026013143483023003,0.2638888888888889,0,1,0
1,1,1,0,0,2239.0,2524.0,128.0,360.0,1.0,1,4763.0,0.026873819021625025,0.35555555555555557,0,0,1
0,1,0,0,0,3017.0,663.0,102.0,360.0,1.0,1,3680.0,0.027717391304347826,0.2833333333333333,0,1,0
1,1,0,1,0,2768.0,1950.0,155.0,360.0,1.0,1,4718.0,0.03285290377278508,0.4305555555555556,1,0,0
1,0,0,0,0,3358.0,0.0,80.0,36.0,1.0,0,3358.0,0.023823704586063133,2.2222222222222223,0,1,0
1,0,0,1,0,2526.0,1783.0,145.0,360.0,1.0,1,4309.0,0.03365049895567417,0.4027777777777778,1,0,0
0,0,0,1,0,5000.0,0.0,103.0,360.0,0.0,0,5000.0,0.0206,0.2861111111111111,0,1,0
1,1,0,1,0,2785.0,2016.0,110.0,360.0,1.0,1,4801.0,0.022911893355550928,0.3055555555555556,1,0,0
1,1,2,1,1,6633.0,0.0,128.0,360.0,0.0,0,6633.0,0.019297452133273028,0.35555555555555557,1,0,0
1,1,1,0,0,2492.0,2375.0,128.0,360.0,1.0,1,4867.0,0.026299568522703924,0.35555555555555557,1,0,0
1,1,1,1,0,3333.0,3250.0,158.0,360.0,1.0,1,6583.0,0.024001215251405136,0.4388888888888889,0,0,1
1,1,0,0,0,2454.0,2333.0,181.0,360.0,0.0,0,4787.0,0.03781073741382912,0.5027777777777778,0,0,1
1,1,0,1,0,3593.0,4266.0,132.0,180.0,0.0,0,7859.0,0.01679603002926581,0.7333333333333333,1,0,0
1,1,1,1,0,5468.0,1032.0,26.0,360.0,1.0,1,6500.0,0.004,0.07222222222222222,0,1,0
0,0,0,1,0,2667.0,1625.0,84.0,360.0,1.0,1,4292.0,0.0195712954333644,0.23333333333333334,0,0,1
1,1,3,1,1,10139.0,0.0,260.0,360.0,1.0,1,10139.0,0.025643554591182564,0.7222222222222222,0,1,0
1,1,0,1,0,3887.0,2669.0,162.0,360.0,1.0,1,6556.0,0.02471018913971934,0.45,0,1,0
0,1,0,1,0,4180.0,2306.0,182.0,360.0,1.0,1,6486.0,0.028060437866173297,0.5055555555555555,0,1,0
1,1,2,0,0,3675.0,242.0,108.0,360.0,1.0,1,3917.0,0.027572121521572634,0.3,0,1,0
0,1,1,1,1,10171.25,0.0,261.5,360.0,1.0,1,12555.375,0.03079449804968179,1.6666666666666667,0,1,0
1,1,0,1,0,5923.0,2054.0,211.0,360.0,1.0,1,7977.0,0.02645104675943337,0.5861111111111111,1,0,0
1,0,0,0,1,5800.0,0.0,132.0,360.0,1.0,1,5800.0,0.022758620689655173,0.36666666666666664,0,1,0
1,1,2,1,0,8799.0,0.0,258.0,360.0,0.0,0,8799.0,0.029321513808387316,0.7166666666666667,0,0,1
1,1,0,0,0,4467.0,0.0,120.0,360.0,1.0,1,4467.0,0.026863666890530557,0.3333333333333333,1,0,0
1,0,0,1,0,3333.0,0.0,70.0,360.0,1.0,1,3333.0,0.021002100210021003,0.19444444444444445,0,0,1
1,1,3,1,0,3400.0,2500.0,123.0,360.0,0.0,0,5900.0,0.020847457627118645,0.3416666666666667,1,0,0
0,0,0,1,0,2378.0,0.0,9.0,360.0,1.0,0,2378.0,0.0037846930193439865,0.025,0,0,1
1,1,0,1,0,3166.0,2064.0,104.0,360.0,0.0,0,5230.0,0.01988527724665392,0.28888888888888886,0,0,1
1,1,1,1,0,3417.0,1750.0,186.0,360.0,1.0,1,5167.0,0.035997677569189084,0.5166666666666667,0,0,1
1,1,0,1,0,5116.0,1451.0,165.0,360.0,0.0,0,6567.0,0.02512562814070352,0.4583333333333333,0,0,1
1,1,2,1,0,10171.25,0.0,261.5,360.0,1.0,1,12555.375,0.016500660026401055,0.7638888888888888,0,0,1
1,1,2,0,0,6125.0,1625.0,187.0,480.0,1.0,0,7750.0,0.024129032258064516,0.38958333333333334,0,1,0
1,1,3,1,0,6406.0,0.0,150.0,360.0,1.0,0,6406.0,0.023415547923821417,0.4166666666666667,0,1,0
1,1,2,1,0,3159.0,461.0,108.0,84.0,1.0,1,3620.0,0.02983425414364641,1.2857142857142858,0,0,1
1,1,0,1,0,3087.0,2210.0,136.0,360.0,0.0,0,5297.0,0.02567491032659996,0.37777777777777777,0,1,0
1,0,0,1,0,3229.0,2739.0,110.0,360.0,1.0,1,5968.0,0.018431635388739945,0.3055555555555556,0,0,1
1,1,1,1,0,1782.0,2232.0,107.0,360.0,1.0,1,4014.0,0.02665670154459392,0.2972222222222222,1,0,0
1,0,0,1,0,3182.0,2917.0,161.0,360.0,1.0,1,6099.0,0.026397770126250206,0.44722222222222224,0,0,1
1,1,2,1,0,6540.0,0.0,205.0,360.0,1.0,1,6540.0,0.03134556574923547,0.5694444444444444,0,1,0
1,0,0,1,0,1836.0,5743.125,90.0,360.0,1.0,0,12555.375,0.0025229164914641325,0.25,0,0,1
0,1,0,1,0,3166.0,0.0,36.0,360.0,1.0,1,3166.0,0.011370814908401769,0.1,0,1,0
1,1,1,1,0,1880.0,0.0,61.0,360.0,1.0,0,1880.0,0.032446808510638296,0.16944444444444445,1,0,0
1,1,1,1,0,2787.0,1917.0,146.0,360.0,0.0,0,4704.0,0.031037414965986394,0.40555555555555556,1,0,0
1,1,1,1,0,4283.0,3000.0,172.0,84.0,1.0,0,7283.0,0.02361664149388988,2.0476190476190474,1,0,0
1,1,0,1,0,2297.0,1522.0,104.0,360.0,1.0,1,3819.0,0.027232259753862266,0.28888888888888886,0,0,1
0,0,0,0,0,2165.0,0.0,70.0,360.0,1.0,1,2165.0,0.03233256351039261,0.19444444444444445,0,1,0
1,0,0,1,0,4750.0,0.0,94.0,360.0,1.0,1,4750.0,0.019789473684210527,0.2611111111111111,0,1,0
1,1,2,1,1,2726.0,0.0,106.0,360.0,0.0,0,2726.0,0.03888481291269259,0.29444444444444445,0,1,0
1,1,0,1,0,3000.0,3416.0,56.0,180.0,1.0,1,6416.0,0.008728179551122194,0.3111111111111111,0,1,0
1,1,2,1,1,6000.0,0.0,205.0,240.0,1.0,0,6000.0,0.034166666666666665,0.8541666666666666,0,1,0
1,0,3,1,1,9357.0,0.0,261.5,360.0,1.0,1,9357.0,0.031206583306615368,0.8111111111111111,0,1,0
1,1,0,1,0,3859.0,3300.0,142.0,180.0,1.0,1,7159.0,0.019835172510127112,0.7888888888888889,1,0,0
1,1,0,1,1,10171.25,0.0,260.0,360.0,1.0,1,12555.375,0.016129032258064516,0.7222222222222222,0,0,1
1,0,0,0,0,3833.0,0.0,110.0,360.0,1.0,1,3833.0,0.02869814766501435,0.3055555555555556,1,0,0
1,1,2,0,1,6383.0,1000.0,187.0,360.0,1.0,0,7383.0,0.025328457266693756,0.5194444444444445,1,0,0
1,0,0,1,0,2987.0,0.0,88.0,360.0,0.0,0,2987.0,0.02946099765651155,0.24444444444444444,0,1,0
1,1,0,1,1,9963.0,0.0,180.0,360.0,1.0,1,9963.0,0.018066847335140017,0.5,1,0,0
1,1,2,1,0,5780.0,0.0,192.0,360.0,1.0,1,5780.0,0.03321799307958478,0.5333333333333333,0,0,1
0,0,3,1,0,416.0,5743.125,261.5,180.0,1.0,0,12555.375,0.00831689755958463,1.9444444444444444,0,0,1
1,1,0,0,0,2894.0,2792.0,155.0,360.0,1.0,1,5686.0,0.027259936686598662,0.4305555555555556,1,0,0
1,1,3,1,0,5703.0,0.0,128.0,360.0,1.0,1,5703.0,0.02244432754690514,0.35555555555555557,0,0,1
1,0,0,1,0,3676.0,4301.0,172.0,360.0,1.0,1,7977.0,0.021561990723329573,0.4777777777777778,1,0,0
0,1,1,1,0,10171.25,0.0,261.5,360.0,1.0,1,12000.0,0.04133333333333333,1.3777777777777778,0,1,0
1,1,0,0,0,2400.0,3800.0,128.0,180.0,1.0,0,6200.0,0.02064516129032258,0.7111111111111111,0,0,1
1,1,1,1,0,3400.0,2500.0,173.0,360.0,1.0,1,5900.0,0.029322033898305084,0.48055555555555557,0,1,0
1,1,2,0,0,3987.0,1411.0,157.0,360.0,1.0,1,5398.0,0.029084846239347907,0.4361111111111111,1,0,0
1,1,0,1,0,3232.0,1950.0,108.0,360.0,1.0,1,5182.0,0.020841373986877652,0.3,1,0,0
0,0,0,1,0,2900.0,0.0,71.0,360.0,1.0,1,2900.0,0.024482758620689656,0.19722222222222222,1,0,0
1,1,3,1,0,4106.0,0.0,40.0,180.0,1.0,1,4106.0,0.00974184120798831,0.2222222222222222,1,0,0
1,1,1,1,0,8072.0,240.0,253.0,360.0,1.0,1,8312.0,0.030437921077959576,0.7027777777777777,0,0,1
1,1,2,1,0,7583.0,0.0,187.0,360.0,1.0,1,7583.0,0.024660424634049848,0.5194444444444445,0,0,1
0,0,0,1,1,4583.0,0.0,133.0,360.0,0.0,0,4583.0,0.02902029238490072,0.36944444444444446,0,1,0
